Date,priceUSD,size,sentbyaddress,transactions,mining_profitability,sentinusd,transactionfees,median_transaction_fee,confirmationtime,marketcap,transactionvalue,mediantransactionvalue,tweets,google_trends,fee_to_reward,activeaddresses,top100cap
2021/08/29,48633.0,476359.0,345253,191494,0.361,92452918146.0,2.219,0.318,9.231,914354637146,926621.0,615.184,83476,84.591,0.889,577364,15.075
2021/08/30,48075.0,691995.0,441399,250820,0.327,94315934373.0,2.403,0.376,10.667,903887854840,769684.0,787.787,100326,85.879,1.465,773049,15.053
2021/08/31,47296.0,669263.0,494792,271019,0.35,84037004561.0,2.398,0.533,10.0,889291389533,673219.0,804.812,85170,87.466,1.505,757135,15.064
2021/09/01,47671.0,762442.0,515887,280728,0.35,73339775137.0,3.013,0.801,10.511,896377620051,701408.0,848.347,103531,86.028,2.031,775392,15.078
2021/09/02,49644.0,744633.0,532036,289751,0.371,68472593809.0,3.422,0.98,9.664,933532540176,718338.0,813.721,124469,95.036,2.101,878226,15.119
2021/09/03,49885.0,747107.0,509448,283843,0.363,45522396608.0,3.24,0.963,9.73,938110276178,530485.0,818.687,113030,92.314,1.955,866641,15.169
2021/09/04,50052.0,522816.0,427167,227577,0.363,29366649872.0,2.638,0.731,9.29,941294573957,612182.0,619.74,94327,84.169,1.224,703429,15.173
2021/09/05,50328.0,469897.0,371194,204902,0.37,20520727741.0,2.574,0.679,8.78,946544254680,533486.0,637.117,91052,86.581,1.013,606299,15.173
2021/09/06,51762.0,612422.0,459079,268705,0.387,25801513390.0,3.314,0.727,8.372,973568359487,685982.0,793.529,137763,100.07,1.576,826340,15.164
2021/09/07,49996.0,669053.0,495844,276471,0.337,31197370917.0,3.338,0.66,9.412,940404718771,690193.0,931.57,240284,172.619,1.895,788891,15.146
2021/09/08,46294.0,666506.0,482585,270341,0.312,21799790371.0,2.518,0.615,10.141,870797297499,568353.0,833.384,154503,158.081,1.631,793283,15.189
2021/09/09,46406.0,690216.0,518122,274247,0.314,18905117937.0,2.389,0.629,10.511,872947727944,650359.0,718.116,104725,113.683,1.623,789014,15.356
2021/09/10,45928.0,701901.0,483533,261235,0.306,317114882209.0,2.481,0.614,10.588,864006404396,1756251.0,688.953,100785,100.146,1.634,788144,15.451
2021/09/11,45367.0,600486.0,407878,218297,0.331,117161100874.0,2.252,0.52,9.73,853481234302,1159417.0,600.944,78525,87.076,1.159,764478,15.44
2021/09/12,45624.0,491351.0,358380,192544,0.314,70037972763.0,2.03,0.449,9.796,858369902640,1062781.0,575.533,77722,85.051,0.924,596399,15.442
2021/09/13,44807.0,621500.0,459338,255811,0.323,317786398177.0,2.674,0.708,9.057,843037551901,1758300.0,721.629,103761,93.527,1.514,754693,15.4
2021/09/14,46027.0,599399.0,491643,267959,0.315,383329472546.0,2.548,0.72,8.571,866039154333,1932378.0,717.117,91267,90.85,1.394,793939,15.218
2021/09/15,47555.0,736726.0,500251,268815,0.323,48228727220.0,3.018,0.863,10.141,894828089877,702497.0,773.643,109407,89.096,1.887,823392,15.186
2021/09/16,47895.0,817607.0,507192,271087,0.319,42137524406.0,2.966,0.808,10.588,901274010208,766989.0,719.701,90855,86.404,1.938,879832,15.185
2021/09/17,47571.0,720056.0,499224,270893,0.349,29613757834.0,2.631,0.712,9.796,895225295126,612387.0,714.99,101046,81.131,1.605,823793,15.177
2021/09/18,48211.0,563189.0,424384,227506,0.331,19832657077.0,2.457,0.572,9.29,907300405576,638205.0,593.076,82649,78.945,1.183,701986,15.185
2021/09/19,47731.0,462254.0,371685,200356,0.324,13134873924.0,1.965,0.474,9.0,898326569046,597599.0,549.251,74123,76.559,0.819,612716,15.194
2021/09/20,44664.0,686336.0,481249,270069,0.318,54875525317.0,2.297,0.579,8.78,840649439193,926030.0,760.432,131996,116.613,1.338,881190,15.183
2021/09/21,42474.0,715346.0,450648,244445,0.243,50975222329.0,2.568,0.641,11.707,799460340716,1953020.0,804.43,101636,115.326,1.887,720264,15.173
2021/09/22,42525.0,722889.0,482634,275101,0.303,48034404061.0,2.167,0.626,10.746,800453972762,777182.0,640.627,98217,101.94,1.647,783862,15.179
2021/09/23,44068.0,586041.0,490755,268524,0.327,43363899218.0,2.262,0.568,8.727,829551421768,716472.0,686.028,117001,93.862,1.32,761333,15.186
2021/09/24,43142.0,690244.0,526646,277417,0.279,46515226552.0,2.509,0.467,9.73,812151414994,659977.0,734.473,161656,131.823,1.715,831526,15.158
2021/09/25,42569.0,506589.0,415020,212431,0.263,32338096218.0,1.713,0.298,10.0,801410480115,1044174.0,561.584,97401,100.438,0.942,637156,15.161
2021/09/26,42793.0,545119.0,379325,195421,0.295,51290055495.0,1.854,0.27,10.36,805650461363,660507.0,546.746,85595,85.959,0.966,625469,14.838
2021/09/27,43533.0,599170.0,469864,255718,0.307,55281858402.0,2.156,0.307,9.29,819630864727,725241.0,749.681,103126,88.775,1.291,769933,14.821
2021/09/28,41958.0,631518.0,486965,262140,0.274,52751939970.0,2.186,0.356,9.474,790012112539,568181.0,624.836,99868,84.784,1.418,783442,14.813
2021/09/29,41870.0,662838.0,461283,241861,0.254,52740494241.0,1.956,0.422,11.077,788393390307,689433.0,732.17,110555,84.048,1.372,749276,14.829
2021/09/30,43259.0,757753.0,546517,292903,0.339,58294415358.0,2.182,0.469,8.421,814604016380,647260.0,702.555,109580,83.388,1.364,939577,14.845
2021/10/01,45991.0,712037.0,546456,276902,0.269,57910957229.0,2.699,0.66,10.286,866081778216,739993.0,814.956,149724,101.095,1.824,829881,14.78
2021/10/02,47827.0,543104.0,481514,259773,0.36,33703839651.0,2.011,0.497,7.66,900707095180,590829.0,576.722,89506,86.517,0.922,870431,14.79
2021/10/03,48014.0,559353.0,421363,217962,0.286,32562883256.0,2.202,0.481,9.6,904276940166,786980.0,592.125,97975,80.777,1.056,696221,14.783
2021/10/04,48102.0,686559.0,502822,268799,0.348,40121196189.0,2.455,0.515,9.231,905976116209,664986.0,780.106,132624,92.321,1.388,902667,14.796
2021/10/05,49987.0,724372.0,564604,312374,0.318,46661223262.0,2.447,0.544,8.78,941539504353,784081.0,743.998,153503,106.829,1.471,873880,14.772
2021/10/06,52731.0,696073.0,509538,267618,0.286,69913145473.0,3.55,1.078,10.992,993265750684,971558.0,929.341,195155,132.851,2.154,764948,14.734
2021/10/07,54374.0,854943.0,605841,325734,0.393,56964946871.0,4.498,1.548,10.213,1024256239132,752801.0,830.958,129606,117.954,2.968,997109,14.687
2021/10/08,54422.0,844820.0,540264,279908,0.32,48716310647.0,4.018,1.475,12.0,1025214831409,778394.0,791.978,107673,103.849,2.683,872102,14.748
2021/10/09,54742.0,707791.0,474569,246039,0.389,25740876807.0,3.268,1.063,9.6,1031278942748,710929.0,604.429,92850,95.598,1.543,853737,14.743
2021/10/10,55138.0,518114.0,405953,211347,0.359,25148017848.0,3.322,1.001,9.057,1038800198918,731880.0,642.022,91018,90.847,1.266,706038,14.743
2021/10/11,56648.0,725740.0,517886,280038,0.352,61029879355.0,4.189,1.436,9.863,1067294236897,882761.0,861.289,142028,116.075,2.22,840172,14.753
2021/10/12,56645.0,738196.0,516478,274021,0.338,47064176288.0,3.945,1.348,10.746,1067284130294,725758.0,848.771,114161,110.807,2.229,831512,14.754
2021/10/13,56000.0,627340.0,519221,288747,0.418,34729840593.0,3.264,1.093,8.521,1055199371357,631362.0,721.621,113945,101.051,1.569,863446,14.71
2021/10/14,57661.0,751365.0,536993,282246,0.324,44916567805.0,3.328,1.077,10.511,1086552261260,559810.0,817.672,130212,109.297,1.868,807308,14.687
2021/10/15,59735.0,751697.0,575955,297605,0.383,60998131685.0,4.072,1.376,10.213,1125684928292,772432.0,900.812,232707,156.091,2.251,890834,14.718
2021/10/16,61309.0,735710.0,514921,269919,0.381,35224050514.0,3.564,1.217,10.827,1155393869674,667586.0,672.072,141705,131.638,1.853,840446,14.745
2021/10/17,60859.0,509725.0,428164,215723,0.428,24613296116.0,3.2,1.022,9.0,1146978623002,913733.0,653.93,111977,109.054,1.122,709904,14.732
2021/10/18,61801.0,672473.0,537634,285220,0.37,37832253744.0,3.43,0.989,9.73,1164790028245,872876.0,866.415,140381,131.239,1.683,842693,14.717
2021/10/19,62672.0,733630.0,569638,311863,0.443,43213382811.0,3.016,0.757,9.29,1181257161377,2236042.0,846.684,176844,150.464,1.526,929421,14.696
2021/10/20,64842.0,681986.0,544445,291664,0.377,49837645916.0,4.167,1.245,9.664,1222225858270,1090854.0,977.615,290630,194.172,1.974,843972,14.743
2021/10/21,64384.0,827285.0,575722,320595,0.419,52811558197.0,4.102,1.29,9.73,1213649218687,882843.0,840.552,186417,170.529,2.161,1000445,14.693
2021/10/22,62236.0,649333.0,534061,287392,0.411,43690100338.0,3.501,1.075,9.114,1173215957296,763353.0,799.709,147588,146.252,1.612,858752,14.674
2021/10/23,61072.0,592997.0,456090,223796,0.346,23279428057.0,3.041,0.828,9.931,1151332787489,732877.0,679.927,114275,115.578,1.216,712630,14.642
2021/10/24,60729.0,488516.0,421347,211067,0.42,25383491149.0,2.584,0.65,9.412,1144922353862,798221.0,657.191,106803,103.186,0.931,651413,14.651
2021/10/25,62611.0,604226.0,536374,284498,0.417,42547507862.0,3.086,0.534,7.912,1180468745450,714894.0,795.493,134501,117.933,1.219,953115,14.565
2021/10/26,62362.0,682014.0,548577,293879,0.358,55311928405.0,2.913,0.702,9.6,1175833646009,745406.0,766.064,125247,126.788,1.444,862821,14.578
2021/10/27,59558.0,635704.0,546046,291957,0.402,43990432728.0,2.559,0.6,9.172,1123035835863,595560.0,778.776,126449,134.236,1.263,843818,14.579
2021/10/28,60198.0,698921.0,575719,295405,0.357,43142224715.0,2.645,0.547,9.412,1135150480684,602662.0,746.805,125041,125.469,1.34,896187,14.589
2021/10/29,61532.0,609039.0,590250,305562,0.41,44485523031.0,3.153,0.643,8.421,1160369134511,624320.0,737.467,112918,110.148,1.445,886184,14.636
2021/10/30,61625.0,583959.0,518018,251906,0.371,25703984273.0,2.549,0.518,9.29,1162180646615,779302.0,664.413,91063,96.272,1.065,750737,14.648
2021/10/31,61102.0,623317.0,431519,217296,0.359,24045166744.0,2.528,0.468,10.36,1152369981816,746570.0,723.104,105589,98.011,1.025,795305,14.665
2021/11/01,61287.0,755586.0,555504,293134,0.377,41539945386.0,3.201,0.632,9.73,1155930643246,678449.0,848.879,112167,100.875,1.629,897568,14.685
2021/11/02,62481.0,762090.0,553003,297244,0.387,45216344245.0,3.679,0.949,9.114,1178498811230,741085.0,874.144,137644,106.291,1.742,867950,14.671
2021/11/03,62829.0,645429.0,556024,288585,0.365,45407406462.0,3.469,0.81,8.944,1185131694952,740620.0,826.408,127439,103.612,1.56,890217,14.718
2021/11/04,61830.0,732523.0,558818,288998,0.352,42555538384.0,3.505,1.015,10.07,1166348453891,900992.0,781.371,119426,98.168,1.801,859755,14.723
2021/11/05,61493.0,690394.0,559028,285791,0.377,39912984478.0,3.769,1.113,9.29,1160051161767,932179.0,780.222,115671,95.561,1.777,887858,14.734
2021/11/06,60938.0,525515.0,475651,236079,0.346,23128232613.0,2.779,0.795,9.351,1149638599103,1122003.0,660.536,97179,86.722,1.107,725124,14.711
2021/11/07,62105.0,552062.0,433740,225975,0.371,19335536476.0,2.647,0.702,9.412,1171717375969,950014.0,685.406,103642,87.12,0.998,702425,14.729
2021/11/08,65725.0,727985.0,531868,285671,0.338,69673974848.0,3.704,1.073,10.667,1240062042451,1346936.0,974.982,168461,128.578,1.873,857935,14.745
2021/11/09,67547.0,840374.0,592771,335259,0.45,52357347404.0,4.688,1.562,9.474,1274512840508,994924.0,862.828,189677,140.727,2.392,1051093,14.778
2021/11/10,66810.0,793099.0,557602,300876,0.389,42941419697.0,4.089,1.347,9.664,1260662962380,1023875.0,901.932,154746,128.519,1.94,860428,14.784
2021/11/11,64900.0,683536.0,546814,293507,0.381,41747080599.0,3.44,0.99,9.114,1224676876009,855885.0,736.361,131369,113.538,1.552,904906,14.818
2021/11/12,64162.0,695662.0,534789,281907,0.366,46481131975.0,3.388,0.986,10.141,1210814303973,917811.0,745.202,121364,111.473,1.65,820267,14.772
2021/11/13,64030.0,543408.0,475630,238481,0.393,23769823004.0,2.871,0.818,9.412,1208375903549,890365.0,650.09,120378,101.194,1.107,740931,14.779
2021/11/14,64468.0,483642.0,431571,223859,0.364,24526830315.0,2.497,0.637,9.172,1216713384642,872964.0,633.57,125767,99.486,0.877,707496,14.787
2021/11/15,65132.0,734774.0,530044,288284,0.356,50929879359.0,2.86,0.629,9.536,1229305949721,985657.0,782.731,137226,107.735,1.324,929778,14.784
2021/11/16,60894.0,691574.0,556177,300953,0.341,91151619473.0,2.626,0.622,9.6,1149379516424,2450460.0,819.448,141774,135.201,1.366,891864,14.821
2021/11/17,59850.0,732291.0,535018,290241,0.332,80681808603.0,2.777,0.657,9.664,1129732014407,1274281.0,754.404,128054,122.803,1.426,886183,14.811
2021/11/18,59049.0,689806.0,552554,293723,0.328,63638641827.0,2.365,0.595,10.0,1114653001133,1105959.0,777.006,134465,127.125,1.291,817116,14.674
2021/11/19,57169.0,705811.0,544917,284582,0.304,53544805999.0,2.652,0.766,10.511,1079225166530,924911.0,785.302,150357,122.422,1.519,844070,14.697
2021/11/20,58631.0,585914.0,480018,249507,0.342,31949323098.0,3.047,0.74,9.931,1106868016960,823777.0,625.183,128237,101.813,1.411,750953,14.717
2021/11/21,59111.0,618136.0,433492,222817,0.321,19316487199.0,2.449,0.506,10.909,1115980878378,950976.0,628.582,140192,95.376,1.107,708518,14.717
2021/11/22,57360.0,679292.0,477579,279024,0.325,45135932723.0,2.53,0.577,10.213,1082983697218,890870.0,731.825,132390,107.29,1.378,800554,14.677
2021/11/23,56882.0,640561.0,497766,283269,0.306,58759053100.0,2.468,0.619,10.909,1073997488080,879733.0,739.65,128649,114.046,1.468,794645,14.668
2021/11/24,56748.0,628281.0,519078,298752,0.339,88877369427.0,2.663,0.673,9.172,1071520450542,929537.0,709.448,116024,116.541,1.409,929968,14.631
2021/11/25,58177.0,685504.0,536543,287366,0.297,110487479066.0,3.008,0.896,11.077,1098557921820,1065622.0,711.029,114979,103.439,1.797,851445,14.644
2021/11/26,55921.0,720365.0,541991,292513,0.34,95852975754.0,2.786,0.988,10.909,1055999509142,960186.0,773.348,146605,130.559,1.737,871237,14.606
2021/11/27,54662.0,502435.0,450940,240616,0.303,32568865779.0,1.918,0.568,10.07,1032268954728,658998.0,600.906,120878,106.646,0.937,673657,14.593
2021/11/28,54581.0,508781.0,409089,213629,0.321,21426456561.0,1.881,0.453,10.36,1030788376124,821283.0,641.57,118553,100.147,0.841,708189,14.575
2021/11/29,57563.0,662325.0,539535,301154,0.324,53588226615.0,2.128,0.534,10.07,1087157920735,793897.0,748.183,142628,106.753,1.231,857331,14.539
2021/11/30,57338.0,663480.0,560218,293742,0.3,75230737020.0,2.467,0.748,10.746,1082962982467,831774.0,797.504,116550,108.296,1.487,794425,14.455
2021/12/01,57373.0,852915.0,538675,288285,0.346,69601863241.0,4.092,1.42,10.511,1083661246960,750398.0,845.407,138996,98.289,2.346,936971,14.599
2021/12/02,56692.0,822405.0,558192,313106,0.337,57555066246.0,3.418,1.222,9.29,1070850473733,691370.0,684.693,121726,94.268,1.912,1044904,14.737
2021/12/03,55868.0,581741.0,554089,289971,0.331,47501113911.0,2.559,0.921,8.571,1055350178920,674606.0,732.61,125774,99.258,1.25,901449,14.701
2021/12/04,49075.0,577291.0,513404,253519,0.266,81409741728.0,3.379,0.748,9.29,927076726602,846227.0,808.851,196868,222.647,1.771,803225,14.646
2021/12/05,49085.0,582849.0,418884,215047,0.295,45476087775.0,4.986,1.438,8.675,927312024861,665205.0,639.247,124214,154.957,2.064,859137,14.548
2021/12/06,48807.0,589435.0,516034,284295,0.294,70921283160.0,2.23,0.614,8.372,922115166515,935239.0,746.415,153780,147.834,1.194,922591,14.519
2021/12/07,50984.0,699900.0,534233,288189,0.275,52721786628.0,2.014,0.444,9.351,963293367821,924654.0,758.58,161163,128.827,1.17,896511,14.512
2021/12/08,50293.0,549495.0,483307,265942,0.279,39050953883.0,1.957,0.455,8.571,950342625189,818741.0,754.027,152439,114.993,0.976,786822,14.577
2021/12/09,49089.0,814262.0,498081,282612,0.287,33029726377.0,2.091,0.474,8.834,927593241659,543361.0,762.511,135187,116.485,1.169,976924,14.769
2021/12/10,48247.0,554255.0,507953,271219,0.267,34483010704.0,2.061,0.548,9.231,911740140587,535331.0,712.482,131883,113.88,1.175,808932,14.729
2021/12/11,48444.0,477420.0,430294,225582,0.255,19519493098.0,1.703,0.465,9.536,915504652033,551789.0,581.966,127315,100.218,0.834,711117,14.713
2021/12/12,49536.0,472455.0,405296,214668,0.247,11482872519.0,1.509,0.287,10.286,936174868789,520178.0,560.473,140184,95.487,0.742,629088,14.7
2021/12/13,48237.0,633354.0,497351,278070,0.25,29701422063.0,2.244,0.688,10.213,911681849547,528045.0,773.839,144296,115.325,1.448,795484,14.646
2021/12/14,47180.0,583481.0,497983,278127,0.255,30302120250.0,1.987,0.559,9.73,891743577830,1503280.0,696.399,141026,128.051,1.251,792579,14.62
2021/12/15,48126.0,703016.0,515343,280962,0.254,33106449329.0,1.991,0.596,10.213,909672725649,675214.0,709.022,146865,117.41,1.302,904889,14.614
2021/12/16,48590.0,696175.0,486497,256091,0.213,37580336813.0,1.987,0.543,12.522,918469184506,656060.0,718.279,123918,103.867,1.437,756854,14.529
2021/12/17,47079.0,741576.0,474919,263346,0.283,42790573178.0,2.323,0.689,9.664,889948351305,543050.0,705.446,116145,104.98,1.377,878339,14.647
2021/12/18,46612.0,675756.0,430895,239042,0.233,29360901792.0,1.724,0.48,11.25,881153539169,546386.0,560.421,116620,98.576,1.093,767597,14.767
2021/12/19,47192.0,431497.0,410728,206570,0.257,14523019319.0,1.595,0.408,9.664,892172572594,543457.0,594.266,113612,87.429,0.745,626471,14.754
2021/12/20,46424.0,634853.0,501698,266803,0.248,27268646354.0,1.914,0.558,10.0,877688365044,515763.0,702.458,124159,105.581,1.208,883059,14.721
2021/12/21,48396.0,616340.0,548133,304552,0.267,37878987983.0,1.89,0.549,8.944,915022492561,430447.0,672.624,137590,104.275,1.169,885977,14.707
2021/12/22,48978.0,643247.0,521764,288347,0.251,27561189502.0,1.843,0.496,9.73,926072161057,541074.0,695.136,120983,98.103,1.16,861945,14.65
2021/12/23,49064.0,601433.0,548787,291647,0.256,26381145067.0,1.847,0.473,9.474,927738094850,540632.0,656.155,133215,100.489,1.143,830422,14.683
2021/12/24,51034.0,775587.0,495489,260414,0.27,29775719784.0,2.365,0.566,9.536,965035390887,560185.0,681.682,122898,103.044,1.263,846088,14.752
2021/12/25,50830.0,758216.0,420645,207656,0.257,31884381059.0,2.037,0.436,9.796,961235430028,589944.0,576.329,110526,95.131,0.898,762142,14.959
2021/12/26,50143.0,589151.0,414081,198440,0.249,16909554635.0,1.959,0.449,10.746,948283121766,622169.0,580.798,91493,91.851,0.918,631891,14.958
2021/12/27,51062.0,739046.0,481096,249400,0.284,38330614710.0,2.694,0.726,9.73,965719249881,641079.0,739.951,105198,97.23,1.403,805432,14.963
2021/12/28,48887.0,841232.0,529337,265288,0.242,37426337805.0,3.291,1.041,10.746,924616971203,603487.0,679.325,118350,101.378,2.089,892005,14.997
2021/12/29,47594.0,790642.0,532278,275938,0.258,40706162986.0,2.83,0.94,9.931,900198942007,602901.0,662.001,111906,99.935,1.779,968062,15.01
2021/12/30,47092.0,846273.0,515166,244902,0.217,47199057073.0,3.395,1.325,12.101,890750095571,606245.0,744.436,126646,98.683,2.32,834412,15.002
2021/12/31,47298.0,791674.0,524841,269391,0.289,31476272732.0,3.173,1.03,9.664,894688253189,559359.0,594.146,116434,91.295,1.905,968825,15.032
2022/01/01,47103.0,391466.0,385845,186662,0.253,12823771233.0,2.35,0.747,8.372,891041272393,584123.0,587.694,93876,89.435,0.86,611192,15.028
2022/01/02,47238.0,437490.0,402407,196707,0.231,18390103127.0,2.223,0.716,9.114,893654685986,538878.0,590.63,114214,89.718,0.93,639955,15.03
2022/01/03,46829.0,634831.0,474622,234653,0.233,30187475443.0,2.313,0.66,10.286,885941857659,677913.0,696.353,157281,95.765,1.308,791102,15.029
2022/01/04,46438.0,661546.0,516546,274397,0.251,25673872256.0,2.248,0.673,9.796,878604152334,539991.0,632.139,152831,93.839,1.426,826854,15.074
2022/01/05,45916.0,669347.0,525136,272005,0.246,30186646270.0,2.674,0.835,9.6,868767873924,688635.0,651.379,149229,105.72,1.662,854221,15.084
2022/01/06,43100.0,672636.0,519090,264753,0.234,40639300311.0,2.48,0.842,9.863,815515486555,618548.0,654.435,174937,144.394,1.643,836017,15.116
2022/01/07,42023.0,703306.0,502311,255241,0.21,31766368094.0,2.355,0.64,10.286,795172105822,595550.0,678.359,179285,149.039,1.609,777666,15.131
2022/01/08,41706.0,560941.0,443256,223776,0.219,16915381054.0,1.807,0.533,10.0,789227148318,525305.0,547.786,146927,128.978,1.066,709802,15.144
2022/01/09,41902.0,524766.0,426424,210002,0.219,11289383287.0,1.569,0.409,10.213,792962759765,528972.0,523.138,139164,123.65,0.885,627993,15.142
2022/01/10,41605.0,691144.0,510077,266601,0.211,24333959852.0,1.788,0.524,10.141,787386425626,534448.0,662.064,163362,133.502,1.275,817677,15.11
2022/01/11,42189.0,611379.0,527215,277540,0.241,29092631259.0,1.78,0.493,9.114,798472738536,1119563.0,605.877,151517,120.248,1.173,834578,15.011
